sensor,width_px,height_px,split,seed,fx_mae,fy_mae,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds,hardness,thickness_mm,suspect_hardware
medium_1mm_r1,80,45,cycle,2,0.0319835543632507,0.045884221792221,0.1095555797219276,0.1474704593420028,0.4648659825325012,0.9365425705909728,0.0433399975299835,0.2040708512067794,0.9293560981750488,0.0545504465699195,0.0789550766348838,80,80,none,1,704,136,160,3.3207101821899414,0.0010378414299339,0.0009906969498842,0.0002059176767943,30,30,28,0.2117755927822806,0.2640829612227047,64,64,1,2.0,medium,1,False
medium_1mm_r1,48,27,cycle,0,0.0383959449827671,0.0535296201705932,0.1274335533380508,0.1792922616004943,0.4648659825325012,0.9062016010284424,0.0502777323126792,0.2040708512067794,0.8950234651565552,0.064845860004425,0.0827527791261673,80,80,none,1,704,136,160,3.3207101821899414,0.0012478060089051,0.0011426338460296,0.0001769256487023,30,30,29,0.2677552483298562,0.2739528645487392,64,64,1,2.8,medium,1,False
medium_1mm_r1,48,27,cycle,1,0.0422393716871738,0.0576205067336559,0.1339296996593475,0.1810645908117294,0.4648659825325012,0.904338002204895,0.0528371222317218,0.2040708512067794,0.8883775472640991,0.0670819580554962,0.091428704559803,80,80,none,1,704,136,160,3.3207101821899414,0.0012255464680492,0.0008857793291099,0.0001682662259554,30,30,30,0.2568732459436763,0.2625890794922323,64,64,1,1.9,medium,1,False
medium_1mm_r1,48,27,cycle,2,0.0397487021982669,0.058297611773014,0.183330625295639,0.3412297666072845,0.4648659825325012,0.6602448225021362,0.0544201135635376,0.2040708512067794,0.8758916258811951,0.0731472894549369,0.0882611721754074,80,80,none,1,704,136,160,3.3207101821899414,0.0016011241823434,0.0011676672147586,0.0001710339274723,30,30,27,0.2559592710299925,0.2723012251012465,64,64,1,1.9,medium,1,False
medium_1mm_r1,32,18,cycle,0,0.0443590879440307,0.0621092729270458,0.1571944057941436,0.2546650767326355,0.4648659825325012,0.8107607960700989,0.0578932166099548,0.2040708512067794,0.840263843536377,0.0626979321241378,0.1176065802574157,80,80,none,1,704,136,160,3.3207101821899414,0.0015699684154242,0.0009004450403153,0.0001538124924991,30,30,29,0.3156378675590862,0.2951762465869679,64,64,1,3.2,medium,1,False
medium_1mm_r1,32,18,cycle,1,0.0446690693497657,0.0610719919204711,0.1398404389619827,0.1990778744220733,0.4648659825325012,0.8843572735786438,0.0569819919764995,0.2040708512067794,0.8580296039581299,0.0832992196083068,0.0921151414513588,80,80,none,1,704,136,160,3.3207101821899414,0.001408634474501,0.0010612212354317,0.0001828935637604,30,30,30,0.2815098681233146,0.2927718092413509,64,64,1,2.2,medium,1,False
medium_1mm_r1,32,18,cycle,2,0.0408132597804069,0.0778265073895454,0.1400692164897918,0.213798701763153,0.4648659825325012,0.8666225075721741,0.0677136778831482,0.2040708512067794,0.7814645171165466,0.0793251544237136,0.0895226448774337,80,80,none,1,704,136,160,3.3207101821899414,0.0017999919364228,0.0009778513340279,0.0001689678902039,30,30,30,0.3052116442810405,0.2977902363328373,64,64,1,2.1,medium,1,False
medium_1mm_r1,16,9,cycle,0,0.0551154538989067,0.0823186933994293,0.1532434970140457,0.2562070190906524,0.4648659825325012,0.8084622621536255,0.0712723582983017,0.2040708512067794,0.7623944878578186,0.1110548228025436,0.0968906730413436,80,80,none,1,704,136,160,3.3207101821899414,0.001867875107564,0.0012391090858727,0.00017233446124,30,30,29,0.3573099158026955,0.3511091400595272,64,64,1,3.7,medium,1,False
medium_1mm_r1,16,9,cycle,1,0.0557841137051582,0.0906865522265434,0.1498376131057739,0.2412790656089782,0.4648659825325012,0.830132007598877,0.0731181800365448,0.2040708512067794,0.7559686899185181,0.1100935190916061,0.1162788867950439,80,80,none,1,704,136,160,3.3207101821899414,0.0020652385428547,0.0014374705497175,0.0001666193566052,30,30,30,0.367803849957206,0.3707608300096848,64,64,1,2.2,medium,1,False
medium_1mm_r1,16,9,cycle,2,0.0484940074384212,0.0918051153421402,0.158212661743164,0.2430875599384308,0.4648659825325012,0.8275759220123291,0.0659914761781692,0.2040708512067794,0.7822650074958801,0.1156300529837608,0.0980585440993309,80,80,none,1,704,136,160,3.3207101821899414,0.0019120573997497,0.001257809693925,0.0001612699270481,30,30,27,0.3788908367807215,0.3703617699006024,64,64,1,2.2,medium,1,False
medium_1mm_r1,8,5,cycle,0,0.0750834941864013,0.107803501188755,0.209657147526741,0.3067987263202667,0.4648659825325012,0.7253500819206238,0.1038358211517334,0.2040708512067794,0.5426368713378906,0.1747521758079528,0.1760564595460891,80,80,none,1,704,136,160,3.3207101821899414,0.0024190077092498,0.0017146619502454,0.0001722590386634,30,30,30,0.4209155602888627,0.4110858755953172,64,64,1,3.7,medium,1,False
medium_1mm_r1,8,5,cycle,1,0.087719589471817,0.1150894537568092,0.178079143166542,0.2546864151954651,0.4648659825325012,0.8107290863990784,0.1078078746795654,0.2040708512067794,0.5319110155105591,0.1731229722499847,0.1328257620334625,80,80,none,1,704,136,160,3.3207101821899414,0.002711062086746,0.0021907906047999,0.0001644369185669,30,30,30,0.4069300293922424,0.4342164221931906,64,64,1,2.1,medium,1,False
medium_1mm_r1,8,5,cycle,2,0.1327754110097885,0.1410552263259887,0.2480549365282058,0.3362871408462524,0.4648659825325012,0.6700160503387451,0.1861718595027923,0.2040708512067794,-0.3043979406356811,0.3184384703636169,0.1972316652536392,80,80,none,1,704,136,160,3.3207101821899414,0.0027355030179023,0.0029774259310215,0.0001741639571264,30,30,16,0.5324880264022134,0.5651888286366182,64,64,1,2.1,medium,1,False
medium_2mm_r1,1920,1080,cycle,0,0.0209630783647298,0.0276561416685581,0.0726489052176475,0.0916396826505661,0.4535104036331177,0.9683051705360411,0.0302636455744504,0.1674191057682037,0.9551944136619568,0.0419642366468906,0.0688326135277748,73,76,none,1,693,158,149,1.980449914932251,0.0006582168862223,0.0005132363294251,0.0001922123337863,30,30,30,0.1258583617158782,0.2065727201443684,64,4,16,254.8,medium,2,False
medium_2mm_r1,1920,1080,cycle,1,0.0208201874047517,0.0321485511958599,0.0710619315505027,0.0889460891485214,0.4535104036331177,0.9701409935951232,0.0297580957412719,0.1674191057682037,0.9593550562858582,0.0420434512197971,0.0666020587086677,73,76,none,1,693,158,149,1.980449914932251,0.0006655880715698,0.0005285500083118,0.000180915929377,30,30,25,0.1641410504498695,0.195516383346123,64,4,16,254.7,medium,2,False
medium_2mm_r1,1920,1080,cycle,2,0.0254267696291208,0.0265199448913335,0.0696269944310188,0.0888581350445747,0.4535104036331177,0.9702000617980956,0.0294013377279043,0.1674191057682037,0.9587101936340332,0.0445160493254661,0.0601848810911178,73,76,none,1,693,158,149,1.980449914932251,0.0006007406045682,0.0006167429382912,0.0001668416953179,30,30,29,0.1310923346365341,0.1985166093593911,64,4,16,255.4,medium,2,False
medium_2mm_r1,1280,720,cycle,0,0.0315185599029064,0.0320268049836158,0.0772923156619072,0.0955653488636016,0.4535104036331177,0.9655315279960632,0.0351833626627922,0.1674191057682037,0.9418420195579528,0.0538029000163078,0.0696055740118026,73,76,none,1,693,158,149,1.980449914932251,0.0008596145780757,0.0006027783383615,0.000168413243955,30,30,22,0.1799193271482833,0.2198715059063102,64,11,6,113.1,medium,2,False
medium_2mm_r1,1280,720,cycle,1,0.0257156807929277,0.0291421469300985,0.0818473026156425,0.1001018285751342,0.4535104036331177,0.9621813893318176,0.0302909296005964,0.1674191057682037,0.956511378288269,0.0445889197289943,0.0676746293902397,73,76,none,1,693,158,149,1.980449914932251,0.0007187162991613,0.0005892181652598,0.0001874905719887,30,30,29,0.1484769863139671,0.2085175800927077,64,11,6,112.2,medium,2,False
medium_2mm_r1,1280,720,cycle,2,0.0314523205161094,0.0331014171242713,0.0740507021546363,0.090282991528511,0.4535104036331177,0.9692366719245912,0.0415397733449935,0.1674191057682037,0.9369098544120787,0.0464717671275138,0.0732328668236732,73,76,none,1,693,158,149,1.980449914932251,0.0008789704879745,0.0007654299843125,0.0001601094991201,30,30,29,0.1322865597957484,0.2125573045090784,64,11,6,112.1,medium,2,False
medium_2mm_r1,854,480,cycle,0,0.0290211252868175,0.0265718251466751,0.0796141773462295,0.0990708991885185,0.4535104036331177,0.9629563689231871,0.0324570946395397,0.1674191057682037,0.9408047199249268,0.0526733137667179,0.0745903998613357,73,76,none,1,693,158,149,1.980449914932251,0.000644221319817,0.0007307585910893,0.0001637813693378,30,30,26,0.1774308041576699,0.2057457513447049,64,24,3,52.5,medium,2,False
medium_2mm_r1,854,480,cycle,1,0.0296857021749019,0.0302338656038045,0.0693900138139724,0.0855347663164138,0.4535104036331177,0.972387433052063,0.0386900939047336,0.1674191057682037,0.932977259159088,0.0560498498380184,0.0622743666172027,73,76,none,1,693,158,149,1.980449914932251,0.000711737840902,0.0006723725236952,0.0001797382865333,30,30,27,0.1653436909162293,0.2078187767463394,64,24,3,51.7,medium,2,False
medium_2mm_r1,854,480,cycle,2,0.0237929075956344,0.0313280373811721,0.0798646807670593,0.0995262935757637,0.4535104036331177,0.9626150131225586,0.0306429583579301,0.1674191057682037,0.9640307426452636,0.0365282036364078,0.0649561583995819,73,76,none,1,693,158,149,1.980449914932251,0.0009990287944674,0.0005585631588473,0.0001610844628885,30,30,30,0.1596370500231546,0.2207313157335112,64,24,3,51.7,medium,2,False
medium_2mm_r1,640,360,cycle,0,0.0234579686075449,0.0333994925022125,0.0905452072620391,0.1096836403012275,0.4535104036331177,0.9545948505401612,0.0330632291734218,0.1674191057682037,0.9593388438224792,0.0366385094821453,0.0869195833802223,73,76,none,1,693,158,149,1.980449914932251,0.0006373087526299,0.0007976206834428,0.0001980204251594,30,30,26,0.1461780779977553,0.221585261670849,64,44,1,29.5,medium,2,False
medium_2mm_r1,640,360,cycle,1,0.0290851406753063,0.0259366910904645,0.0644558444619178,0.0825081169605255,0.4535104036331177,0.9743070006370544,0.0281107276678085,0.1674191057682037,0.9660354256629944,0.0388247296214103,0.0630301833152771,73,76,none,1,693,158,149,1.980449914932251,0.0006447535124607,0.0006987429223954,0.0001717530976748,30,30,27,0.164273564777677,0.2052686003190052,64,44,1,29.0,medium,2,False
medium_2mm_r1,640,360,cycle,2,0.0206120759248733,0.0353686213493347,0.0667763799428939,0.0840048417448997,0.4535104036331177,0.973366379737854,0.029883736744523,0.1674191057682037,0.9594709873199464,0.0432033576071262,0.0623290911316871,73,76,none,1,693,158,149,1.980449914932251,0.0007072876906022,0.0005090209306217,0.0001683596055954,30,30,29,0.1497297782402534,0.2033219156385977,64,44,1,28.9,medium,2,False
medium_2mm_r1,426,240,cycle,0,0.0242108162492513,0.0342087410390377,0.0671227201819419,0.086616538465023,0.4535104036331177,0.9716845750808716,0.0368164740502834,0.1674191057682037,0.954859972000122,0.0369817204773426,0.0630800873041153,73,76,none,1,693,158,149,1.980449914932251,0.0008258408633992,0.0005901744007132,0.0002173233078792,30,30,30,0.1660470790505237,0.2282860550699354,64,64,1,14.8,medium,2,False
medium_2mm_r1,426,240,cycle,1,0.0229127425700426,0.0319554582238197,0.0650000572204589,0.0828601270914077,0.4535104036331177,0.9740872979164124,0.032099574804306,0.1674191057682037,0.9587242603302002,0.0364910438656806,0.060356680303812,73,76,none,1,693,158,149,1.980449914932251,0.0006495050620287,0.0007492362638004,0.0001915589236887,30,30,28,0.1570461274569513,0.2104963471617879,64,64,1,13.3,medium,2,False
medium_2mm_r1,426,240,cycle,2,0.0201599076390266,0.043659321963787,0.0704920962452888,0.0886984393000602,0.4535104036331177,0.9703070521354676,0.0388849563896656,0.1674191057682037,0.9452970623970032,0.045218389481306,0.0609592832624912,73,76,none,1,693,158,149,1.980449914932251,0.0007997838547453,0.0005641391035169,0.0001779789599822,30,30,29,0.1281628636226681,0.2168401494810853,64,64,1,13.2,medium,2,False
medium_2mm_r1,320,180,cycle,0,0.0280918013304471,0.0316016599535942,0.0924635827541351,0.1138940304517746,0.4535104036331177,0.9510420560836792,0.0319849178194999,0.1674191057682037,0.9545731544494628,0.0449861958622932,0.0815465003252029,73,76,none,1,693,158,149,1.980449914932251,0.0008332835277542,0.0006584518705494,0.0001772170653566,30,30,26,0.1541755691407219,0.222329634654371,64,64,1,8.9,medium,2,False
medium_2mm_r1,320,180,cycle,1,0.0259327888488769,0.0279268324375152,0.0763008594512939,0.0966227129101753,0.4535104036331177,0.9647645354270936,0.028726439923048,0.1674191057682037,0.960728108882904,0.0409876331686973,0.0717419013381004,73,76,none,1,693,158,149,1.980449914932251,0.0006518537993542,0.0006346537848003,0.000155795525643,30,30,27,0.1683871212803784,0.2137704921674124,64,64,1,7.9,medium,2,False
medium_2mm_r1,320,180,cycle,2,0.0217516683042049,0.029567714780569,0.074101336300373,0.0972753465175628,0.4535104036331177,0.9642869234085084,0.028475908562541,0.1674191057682037,0.9661759734153748,0.0329572521150112,0.0580219402909278,73,76,none,1,693,158,149,1.980449914932251,0.0007973762112669,0.0010370874078944,0.0001551836467115,30,30,12,0.2727077189634028,0.2181317021575155,64,64,1,7.8,medium,2,False
medium_2mm_r1,160,90,cycle,0,0.0226816423237323,0.0346565581858158,0.0665758624672889,0.0827927142381668,0.4535104036331177,0.9741294384002686,0.0267487037926912,0.1674191057682037,0.9712024331092834,0.0313020683825016,0.0651078447699546,73,76,none,1,693,158,149,1.980449914932251,0.0010548173449933,0.0005430711898952,0.0001844168727984,30,30,13,0.3147327318508043,0.2252282915236074,64,64,1,3.7,medium,2,False
medium_2mm_r1,160,90,cycle,1,0.0240295678377151,0.0361365713179111,0.0716199800372123,0.087817795574665,0.4535104036331177,0.9708937406539916,0.0284216795116662,0.1674191057682037,0.9646027684211732,0.0405830331146717,0.0692738890647888,73,76,none,1,693,158,149,1.980449914932251,0.0007618215167894,0.0004241073620505,0.0001983511028811,30,30,28,0.1747190880052971,0.2281485931782783,64,64,1,2.8,medium,2,False
medium_2mm_r1,160,90,cycle,2,0.0208842642605304,0.029117839410901,0.1323595196008682,0.1536988317966461,0.4535104036331177,0.9108415842056274,0.029147857800126,0.1674191057682037,0.968347668647766,0.0320965051651001,0.1163398995995521,73,76,none,1,693,158,149,1.980449914932251,0.0007359158480539,0.0006147063686512,0.0001963585527846,30,30,24,0.1773139353610392,0.2316297036183031,64,64,1,2.8,medium,2,False
medium_2mm_r1,80,45,cycle,0,0.0198317635804414,0.028589129447937,0.0591108351945877,0.0745121464133262,0.4535104036331177,0.979045569896698,0.0283390432596206,0.1674191057682037,0.927056074142456,0.0298583898693323,0.0600529350340366,73,76,none,1,693,158,149,1.980449914932251,0.0005310832639224,0.0004313032550271,0.0002055576915154,30,30,30,0.2123086978862812,0.1876872883567327,64,64,1,3.0,medium,2,False
medium_2mm_r1,80,45,cycle,1,0.0240742173045873,0.0255609415471553,0.0642960518598556,0.081190638244152,0.4535104036331177,0.9751209616661072,0.023120928555727,0.1674191057682037,0.9782294034957886,0.0297835078090429,0.0685451924800872,73,76,none,1,693,158,149,1.980449914932251,0.0006794373039156,0.0004948730929754,0.0002326030516996,30,30,27,0.269191481850364,0.2275293024280403,64,64,1,2.0,medium,2,False
medium_2mm_r1,80,45,cycle,2,0.0181316789239645,0.0244793910533189,0.0663846731185913,0.0820686221122741,0.4535104036331177,0.9745799899101256,0.0222421288490295,0.1674191057682037,0.9784014225006104,0.0266813840717077,0.0583150386810302,73,76,none,1,693,158,149,1.980449914932251,0.0009067840874195,0.0004794287669938,0.0001765947672538,30,30,27,0.2197422492727744,0.1889298173445689,64,64,1,1.9,medium,2,False
medium_2mm_r1,48,27,cycle,0,0.0211191941052675,0.0384977087378501,0.0823171734809875,0.1010436490178108,0.4535104036331177,0.9614664316177368,0.0299909710884094,0.1674191057682037,0.9605336785316468,0.0421162508428096,0.0873634666204452,73,76,none,1,693,158,149,1.980449914932251,0.0007360824383795,0.0010291929356753,0.0002037150552496,30,30,22,0.2573429137941391,0.2120176085942908,64,64,1,2.8,medium,2,False
medium_2mm_r1,48,27,cycle,1,0.0295542385429143,0.027914511039853,0.1115237474441528,0.1442971974611282,0.4535104036331177,0.9214154481887816,0.0266775656491518,0.1674191057682037,0.9661777019500732,0.0401416569948196,0.1065830662846565,73,76,none,1,693,158,149,1.980449914932251,0.0007696390966884,0.0008737221942283,0.0001899649651022,30,30,29,0.2552074718612957,0.2308918132057673,64,64,1,1.8,medium,2,False
medium_2mm_r1,48,27,cycle,2,0.0388854518532753,0.0370490960776805,0.0821982622146606,0.0989239588379859,0.4535104036331177,0.9630661606788636,0.0344504378736019,0.1674191057682037,0.9280276298522948,0.0511639341711998,0.083977460861206,73,76,none,1,693,158,149,1.980449914932251,0.0006292490288615,0.0007058507762849,0.0002202477335231,30,30,30,0.2199055615269604,0.2342134246343298,64,64,1,1.8,medium,2,False
medium_2mm_r1,32,18,cycle,0,0.0308297369629144,0.0300043933093547,0.0867901146411895,0.1047764718532562,0.4535104036331177,0.9585667848587036,0.033578485250473,0.1674191057682037,0.9421603083610536,0.0519113987684249,0.076353795826435,73,76,none,1,693,158,149,1.980449914932251,0.0010884774383157,0.0006699571385979,0.0002185938647016,30,30,30,0.2560900719822915,0.2368723350235178,64,64,1,3.3,medium,2,False
medium_2mm_r1,32,18,cycle,1,0.0249775853008031,0.0366925969719886,0.0721398517489433,0.0887049660086631,0.4535104036331177,0.9703027009963988,0.0358269661664962,0.1674191057682037,0.9533551335334778,0.0369914583861827,0.0794303268194198,73,76,none,1,693,158,149,1.980449914932251,0.000887973990757,0.0008023147820495,0.0002173457178287,30,30,29,0.2675912521274231,0.2309405350986915,64,64,1,2.2,medium,2,False
medium_2mm_r1,32,18,cycle,2,0.0273128859698772,0.0347299240529537,0.0825092419981956,0.1019927859306335,0.4535104036331177,0.9607390761375428,0.0366613194346427,0.1674191057682037,0.9435736536979676,0.0416765436530113,0.07181316614151,73,76,none,1,693,158,149,1.980449914932251,0.000868989736773,0.000522997288499,0.0002117459225701,30,30,24,0.2748462200852871,0.2262032363988176,64,64,1,2.2,medium,2,False
medium_2mm_r1,16,9,cycle,0,0.0473052412271499,0.0513138771057128,0.0890348628163337,0.1148650050163269,0.4535104036331177,0.9502037167549132,0.0496035404503345,0.1674191057682037,0.8581253886222839,0.0800219401717186,0.0728324204683303,73,76,none,1,693,158,149,1.980449914932251,0.0011232543038204,0.0010600306559354,0.0002047490852419,30,30,29,0.3019806612793673,0.2578265153909031,64,64,1,3.6,medium,2,False
medium_2mm_r1,16,9,cycle,1,0.0264757946133613,0.0495261363685131,0.0889489352703094,0.1048154756426811,0.4535104036331177,0.95853590965271,0.0315898358821868,0.1674191057682037,0.9528915286064148,0.0442582368850708,0.0827209055423736,73,76,none,1,693,158,149,1.980449914932251,0.0007994143525138,0.0006651004077866,0.0001872726425062,30,30,30,0.2948597829579275,0.2250346292423296,64,64,1,2.2,medium,2,False
medium_2mm_r1,16,9,cycle,2,0.0398141667246818,0.0373211465775966,0.1099904105067253,0.175602301955223,0.4535104036331177,0.8836191296577454,0.0450724214315414,0.1674191057682037,0.8489541411399841,0.0559007227420806,0.1145385429263114,73,76,none,1,693,158,149,1.980449914932251,0.0009764187852852,0.0010234036017209,0.0002104914019582,30,30,30,0.2596195022781173,0.2433906687965876,64,64,1,2.1,medium,2,False
medium_2mm_r1,8,5,cycle,0,0.0626962482929229,0.0656539425253868,0.1371217370033264,0.1727876812219619,0.4535104036331177,0.8873199820518494,0.0744963809847831,0.1674191057682037,-0.42900550365448,0.0781844705343246,0.1163311749696731,73,76,none,1,693,158,149,1.980449914932251,0.0013872601557523,0.0013955429894849,0.0001933776511577,30,30,29,0.2837966696008459,0.2618711809568767,64,64,1,3.8,medium,2,False
medium_2mm_r1,8,5,cycle,1,0.0606110319495201,0.0674312338232994,0.13397116959095,0.1840025782585144,0.4535104036331177,0.872218132019043,0.0646993443369865,0.1674191057682037,0.4175242781639099,0.0791587010025978,0.1182861700654029,73,76,none,1,693,158,149,1.980449914932251,0.0018470303621143,0.0019029609393328,0.0002161736483685,30,30,30,0.3291876959422278,0.3091615845885458,64,64,1,2.1,medium,2,False
medium_2mm_r1,8,5,cycle,2,0.0766445398330688,0.0705275535583496,0.1694247871637344,0.2073989659547805,0.4535104036331177,0.8376566767692566,0.0856663733720779,0.1674191057682037,0.5565036535263062,0.1385839879512787,0.1656478196382522,73,76,none,1,693,158,149,1.980449914932251,0.0016448843525722,0.0019692482892423,0.0001934777537826,30,30,12,0.407276090261396,0.3505723627307747,64,64,1,2.1,medium,2,False
medium_3mm_r1,1920,1080,cycle,0,0.0166636686772108,0.0209352020174264,0.0779369324445724,0.1011182367801666,0.4195187985897064,0.9585824608802797,0.0225941035896539,0.1249407827854156,0.9676986336708068,0.0219681933522224,0.0783711820840835,57,73,none,1,725,145,130,1.8863900899887085,0.0004695316310971,0.0004437734023667,0.0002771709405351,30,30,30,0.1219283276179741,0.2005545979943768,64,4,16,263.9,medium,3,False
medium_3mm_r1,1920,1080,cycle,1,0.0194285344332456,0.0257331579923629,0.0776011943817138,0.0975769311189651,0.4195187985897064,0.9614326357841492,0.0274749416857957,0.1249407827854156,0.9491876363754272,0.0372331105172634,0.0686205253005027,57,73,none,1,725,145,130,1.8863900899887085,0.0005990877980366,0.0003951102844439,0.0002493177889846,30,30,21,0.1647645457037564,0.1986014399035223,64,4,16,264.5,medium,3,False
medium_3mm_r1,1920,1080,cycle,2,0.013016234152019,0.0216290354728698,0.0689968168735504,0.0879227817058563,0.4195187985897064,0.9686867594718932,0.0190938990563154,0.1249407827854156,0.9711574912071228,0.0252911876887083,0.0659365952014923,57,73,none,1,725,145,130,1.8863900899887085,0.0006073783151805,0.0003176557656843,0.0002575389517005,30,30,30,0.10828858305668,0.1932263777173798,64,4,16,274.9,medium,3,False
medium_3mm_r1,1280,720,cycle,0,0.022719919681549,0.0265901274979114,0.0852629765868187,0.1056310832500457,0.4195187985897064,0.9548030495643616,0.0276436917483806,0.1249407827854156,0.9515911936759948,0.0318853929638862,0.0768380388617515,57,73,none,1,725,145,130,1.8863900899887085,0.000608958536759,0.0004040632920805,0.0002713138528633,30,30,24,0.1581158135677206,0.2086910081320795,64,11,6,123.8,medium,3,False
medium_3mm_r1,1280,720,cycle,1,0.0191341042518615,0.0259627792984247,0.0665571391582489,0.0816787406802177,0.4195187985897064,0.9729763865470886,0.0250159408897161,0.1249407827854156,0.9577634334564208,0.0294931977987289,0.0686196461319923,57,73,none,1,725,145,130,1.8863900899887085,0.0006733433692716,0.0004683915758505,0.0002886317379307,30,30,28,0.1643144205520893,0.2115127701183845,64,11,6,122.7,medium,3,False
medium_3mm_r1,1280,720,cycle,2,0.0136319808661937,0.0206473283469676,0.0718729048967361,0.0868740677833557,0.4195187985897064,0.9694292545318604,0.0185861699283123,0.1249407827854156,0.9755800366401672,0.0208775922656059,0.0699441507458686,57,73,none,1,725,145,130,1.8863900899887085,0.00053838576423,0.0003370505874045,0.0002502186107449,30,30,30,0.1153390595008587,0.183384109365529,64,11,6,124.5,medium,3,False
medium_3mm_r1,854,480,cycle,0,0.0161276459693908,0.0195289570838212,0.0915953665971756,0.1141399294137954,0.4195187985897064,0.9472283720970154,0.0200767125934362,0.1249407827854156,0.9692296981811525,0.0229396130889654,0.0990009382367134,57,73,none,1,725,145,130,1.8863900899887085,0.0008171405643224,0.0003733383782673,0.0002411810564808,30,30,24,0.1555766516718371,0.2109903872013092,64,24,3,59.2,medium,3,False
medium_3mm_r1,854,480,cycle,1,0.0162845999002456,0.0217776633799076,0.0688546299934387,0.0876702517271041,0.4195187985897064,0.9688663482666016,0.0201111361384391,0.1249407827854156,0.9681531190872192,0.0277288518846035,0.0597176365554332,57,73,none,1,725,145,130,1.8863900899887085,0.0005427811411209,0.000554708763957,0.0002321231295354,30,30,30,0.1489681719089376,0.2054855807074185,64,24,3,57.6,medium,3,False
medium_3mm_r1,854,480,cycle,2,0.0205121897161006,0.0207160003483295,0.0728997886180877,0.092619277536869,0.4195187985897064,0.9652521014213562,0.0211025718599557,0.1249407827854156,0.9669191241264344,0.0232463348656892,0.0691884979605674,57,73,none,1,725,145,130,1.8863900899887085,0.0004948318819515,0.0010602551046758,0.0002595709520392,30,30,30,0.1562794621237393,0.2244458383527295,64,24,3,57.8,medium,3,False
medium_3mm_r1,640,360,cycle,0,0.0260379631072282,0.0187818128615617,0.0663362517952919,0.0835523530840873,0.4195187985897064,0.9717223644256592,0.0225953608751297,0.1249407827854156,0.9611438512802124,0.0334786437451839,0.0642760097980499,57,73,none,1,725,145,130,1.8863900899887085,0.0007040965138003,0.0004510252911131,0.0002289412223035,30,30,29,0.1371907931360705,0.2097348673590298,64,44,1,33.1,medium,3,False
medium_3mm_r1,640,360,cycle,1,0.0188823565840721,0.0259503442794084,0.0782211795449256,0.0954104214906692,0.4195187985897064,0.963126301765442,0.0275886133313179,0.1249407827854156,0.9469989538192748,0.0333506390452384,0.0817136019468307,57,73,none,1,725,145,130,1.8863900899887085,0.0005613500834442,0.0004844767099712,0.0002428287552902,30,30,26,0.1874814520211055,0.2037638762901569,64,44,1,32.5,medium,3,False
medium_3mm_r1,640,360,cycle,2,0.0292811244726181,0.022226046770811,0.065698429942131,0.0832046195864677,0.4195187985897064,0.971957266330719,0.0261765979230403,0.1249407827854156,0.950446605682373,0.0381958447396755,0.0644617304205894,57,73,none,1,725,145,130,1.8863900899887085,0.0006075002602301,0.0005107223987579,0.0002276518498547,30,30,29,0.1429086708200388,0.2152423316034777,64,44,1,32.3,medium,3,False
medium_3mm_r1,426,240,cycle,0,0.0171524733304977,0.0297258663922548,0.0645279213786125,0.079189509153366,0.4195187985897064,0.9745984077453612,0.0207707323133945,0.1249407827854156,0.9638000726699828,0.0317055024206638,0.0661936551332473,57,73,none,1,725,145,130,1.8863900899887085,0.000603272113949,0.0004874606675002,0.0002900732506532,30,30,30,0.1280402206552439,0.2316561106977791,64,64,1,16.8,medium,3,False
medium_3mm_r1,426,240,cycle,1,0.0205223131924867,0.0198164787143468,0.0719879791140556,0.089621365070343,0.4195187985897064,0.9674651622772216,0.0211266931146383,0.1249407827854156,0.9721403121948242,0.0250891558825969,0.0742480754852294,57,73,none,1,725,145,130,1.8863900899887085,0.0004534915206022,0.0004413829592522,0.0002945307642221,30,30,29,0.1200536402340593,0.2039563179016113,64,64,1,14.7,medium,3,False
medium_3mm_r1,426,240,cycle,2,0.0165878720581531,0.0260177738964557,0.0753658041357994,0.0924530997872352,0.4195187985897064,0.9653766751289368,0.0255486294627189,0.1249407827854156,0.9581141471862792,0.0287222787737846,0.0768895745277404,57,73,none,1,725,145,130,1.8863900899887085,0.0005107534816488,0.0004830676771234,0.0002943540457636,30,30,28,0.165868082375362,0.2094770793257088,64,64,1,14.6,medium,3,False
medium_3mm_r1,320,180,cycle,0,0.02423488907516,0.0285395067185163,0.0738514810800552,0.0907332226634025,0.4195187985897064,0.9666528701782228,0.0204607043415308,0.1249407827854156,0.9702834486961364,0.0250451266765594,0.0716612040996551,57,73,none,1,725,145,130,1.8863900899887085,0.0006142375641502,0.0005587868508882,0.0002290502889081,30,30,29,0.1574376948126431,0.22870522860823,64,64,1,9.9,medium,3,False
medium_3mm_r1,320,180,cycle,1,0.0152116594836115,0.0253516677767038,0.0620596595108509,0.0786798968911171,0.4195187985897064,0.9749243259429932,0.0239278636872768,0.1249407827854156,0.9641363620758056,0.0278631262481212,0.068910576403141,57,73,none,1,725,145,130,1.8863900899887085,0.0004980387748219,0.0003336592926643,0.0002524109149817,30,30,29,0.1163184902585786,0.2015149708451896,64,64,1,8.7,medium,3,False
