sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_soft_3mm_r1,99,2026-09-07T21:16:17.694904,0099.png,N2.00,0.01497,0.05283,-2.02367,-6.8e-05,-0.00138,0.000573,0.0006,0.02081,-2.02431,2.02441,37.918,362.8223,38.438,1.3455,1.427,-0.682,0.033,0.0271,1.952
9DTact_soft_3mm_r1,100,2026-09-07T21:16:30.711604,0100.png,N0.10,0.00991,0.01981,-0.05097,-0.000401,-0.000187,0.000137,-0.00096,0.02129,-0.05132,0.05557,37.9099,362.8461,39.8551,-0.0718,0.0098,-3.674,7.869,0.3986,1.952
9DTact_soft_3mm_r1,101,2026-09-07T21:16:32.992369,0101.png,N0.20,0.01363,0.02943,-0.1821,-0.000465,-0.000121,0.000356,-0.00163,0.02938,-0.18261,0.18497,37.911,362.8546,39.6662,0.1169,0.1985,-0.664,2.556,0.1753,1.952
9DTact_soft_3mm_r1,102,2026-09-07T21:16:34.851381,0102.png,N0.30,0.00838,0.02341,-0.28993,-0.000258,-0.000267,0.000255,-0.00243,0.01982,-0.29031,0.291,37.9078,362.8426,39.5148,0.2685,0.35,-0.922,0.889,0.0854,1.952
9DTact_soft_3mm_r1,103,2026-09-07T21:16:36.292997,0103.png,N0.40,0.00672,0.02482,-0.38122,-0.000339,-0.000375,0.000142,-0.00393,0.01875,-0.38161,0.38209,37.9077,362.8427,39.408,0.3752,0.4568,-0.984,0.889,0.0673,1.952
9DTact_soft_3mm_r1,104,2026-09-07T21:16:37.712715,0104.png,N0.50,0.00886,0.02586,-0.48807,-0.000309,-0.000434,0.000206,-0.00186,0.019,-0.48846,0.48884,37.9083,362.8425,39.3147,0.4685,0.5501,-0.889,0.633,0.0559,1.952
9DTact_soft_3mm_r1,105,2026-09-07T21:16:39.167829,0105.png,N0.60,0.00738,0.02691,-0.59116,-0.000367,-0.000457,0.000201,-0.00296,0.01752,-0.59156,0.59182,37.9089,362.8423,39.2264,0.5568,0.6384,-0.774,0.62,0.0471,1.952
9DTact_soft_3mm_r1,106,2026-09-07T21:16:40.613500,0106.png,N0.70,0.00779,0.02419,-0.72965,-0.000183,-0.000553,0.000311,-0.00028,0.01315,-0.72997,0.73009,37.9108,362.8342,39.1356,0.6478,0.7293,-0.758,0.25,0.0348,1.952
9DTact_soft_3mm_r1,107,2026-09-07T21:16:41.650190,0107.png,N0.80,0.0105,0.02548,-0.81277,-0.000226,-0.000554,0.000566,0.002,0.01429,-0.81311,0.81324,37.9137,362.8332,39.0872,0.6962,0.7778,-0.681,0.278,0.0339,1.952
9DTact_soft_3mm_r1,108,2026-09-07T21:16:43.096779,0108.png,N0.90,0.0046,0.01116,-0.92196,0.00022,-0.000836,0.000184,0.0048,-0.0028,-0.92202,0.92204,37.9191,362.8136,38.9941,0.7897,0.8712,-0.907,-0.239,0.0131,1.952
9DTact_soft_3mm_r1,109,2026-09-07T21:16:44.115960,0109.png,N1.00,0.00897,0.03376,-0.99382,-0.000223,-0.000668,0.000272,-0.00221,0.01779,-0.99428,0.99444,37.9135,362.8371,38.9537,0.8296,0.9112,-0.672,0.225,0.0351,1.952
9DTact_soft_3mm_r1,110,2026-09-07T21:16:45.171102,0110.png,N1.10,0.00675,0.02582,-1.07017,-0.000125,-0.000756,0.000242,0.00037,0.00859,-1.07047,1.0705,37.9168,362.826,38.9037,0.8799,0.9614,-0.706,0.117,0.0249,1.952
9DTact_soft_3mm_r1,111,2026-09-07T21:16:46.174006,0111.png,N1.20,0.00786,0.03325,-1.17359,-0.000111,-0.000703,0.000383,-0.00167,0.01393,-1.17401,1.17409,37.9158,362.8328,38.8547,0.9287,1.0103,-0.599,0.095,0.0291,1.952
9DTact_soft_3mm_r1,112,2026-09-07T21:16:47.635686,0112.png,N1.30,0.00907,0.03174,-1.30761,-7.6e-05,-0.000906,0.000136,0.00106,0.01108,-1.30798,1.30803,37.9173,362.8322,38.7714,1.012,1.0936,-0.693,0.058,0.0252,1.952
9DTact_soft_3mm_r1,113,2026-09-07T21:16:48.654956,0113.png,N1.40,0.00568,0.03113,-1.42434,-3e-06,-0.000928,0.00033,-0.00076,0.00698,-1.42468,1.42469,37.9194,362.8218,38.7147,1.0688,1.1504,-0.652,0.002,0.0222,1.952
9DTact_soft_3mm_r1,114,2026-09-07T21:16:49.710984,0114.png,N1.50,0.01016,0.04058,-1.47703,-0.000217,-0.000983,0.000165,-0.00124,0.01656,-1.47753,1.47763,37.9181,362.8365,38.6843,1.099,1.1805,-0.666,0.147,0.0283,1.952
9DTact_soft_3mm_r1,115,2026-09-07T21:16:50.716201,0115.png,N1.60,0.00833,0.03626,-1.57807,-0.000139,-0.001116,9.5e-05,4e-05,0.01029,-1.57847,1.57851,37.9207,362.8232,38.623,1.1605,1.2421,-0.707,0.088,0.0236,1.952
9DTact_soft_3mm_r1,116,2026-09-07T21:16:51.771961,0116.png,N1.70,0.00749,0.04478,-1.65711,-0.000241,-0.000967,0.000256,-0.00439,0.01598,-1.65764,1.65773,37.9167,362.8365,38.5973,1.186,1.2676,-0.584,0.145,0.0274,1.952
9DTact_soft_3mm_r1,117,2026-09-07T21:16:52.793108,0117.png,N1.80,0.00088,0.03891,-1.79916,1.4e-05,-0.001295,0.000262,-0.00621,0.00532,-1.79956,1.79958,37.9181,362.8196,38.5385,1.2451,1.3266,-0.72,-0.008,0.0216,1.952
9DTact_soft_3mm_r1,118,2026-09-07T21:16:53.817433,0118.png,N1.90,-0.00236,0.03604,-1.91737,3.7e-05,-0.001403,0.000306,-0.00676,-0.00067,-1.9177,1.91771,37.9162,362.8195,38.4825,1.3011,1.3826,-0.732,-0.019,0.0188,1.952
9DTact_soft_3mm_r1,119,2026-09-07T21:16:54.853760,0119.png,N2.00,0.00135,0.05074,-2.02237,-0.00015,-0.001294,0.000485,-0.01016,0.01222,-2.02294,2.02301,37.9134,362.8307,38.4535,1.3299,1.4114,-0.64,0.074,0.0251,1.952
9DTact_soft_3mm_r1,120,2026-09-07T21:17:07.671024,0120.png,N0.10,-0.00014,0.00952,-0.09636,-0.000293,-0.000101,0.000224,-0.00421,0.00663,-0.09651,0.09683,37.9103,362.8462,39.8214,-0.0381,0.0434,-1.052,3.037,0.0983,1.952
9DTact_soft_3mm_r1,121,2026-09-07T21:17:09.517713,0121.png,N0.20,-0.00063,0.01677,-0.16922,-0.000379,-2.9e-05,1.5e-05,-0.00775,0.0115,-0.16948,0.17005,37.9095,362.8484,39.6518,0.1314,0.213,-0.173,2.238,0.0987,1.952
9DTact_soft_3mm_r1,122,2026-09-07T21:17:11.357527,0122.png,N0.30,-0.00239,0.01922,-0.27525,-0.000395,-0.000172,4.4e-05,-0.00976,0.01104,-0.27553,0.27593,37.9042,362.8435,39.5159,0.2674,0.3489,-0.625,1.435,0.0702,1.952
9DTact_soft_3mm_r1,123,2026-09-07T21:17:12.813629,0123.png,N0.40,-0.00252,0.01406,-0.38033,-0.000224,-0.000207,7.5e-05,-0.00657,0.00482,-0.38051,0.3806,37.906,362.8391,39.4111,0.3722,0.4538,-0.545,0.589,0.0375,1.952
9DTact_soft_3mm_r1,124,2026-09-07T21:17:14.266604,0124.png,N0.50,-0.00437,0.01615,-0.49207,-0.000163,-0.000363,9.7e-05,-0.00844,0.00393,-0.49227,0.49235,37.9104,362.8324,39.3098,0.4737,0.5552,-0.737,0.331,0.034,1.952
9DTact_soft_3mm_r1,125,2026-09-07T21:17:15.706237,0125.png,N0.60,-0.00255,0.02188,-0.59033,-0.000307,-0.000272,-6e-05,-0.00904,0.00822,-0.59061,0.59074,37.9086,362.8409,39.2165,0.5667,0.6483,-0.46,0.52,0.0373,1.952
9DTact_soft_3mm_r1,126,2026-09-07T21:17:16.733275,0126.png,N0.70,-0.00218,0.01755,-0.66172,-0.000201,-0.000393,7.6e-05,-0.00607,0.00351,-0.66191,0.66195,37.9118,362.8338,39.1669,0.6165,0.6981,-0.594,0.303,0.0267,1.952
9DTact_soft_3mm_r1,127,2026-09-07T21:17:18.188925,0127.png,N0.80,-0.00488,0.02118,-0.80795,-0.000137,-0.000329,0.000247,-0.0092,0.00297,-0.80819,0.80825,37.9117,362.8352,39.0827,0.7007,0.7822,-0.407,0.169,0.0269,1.952
9DTact_soft_3mm_r1,128,2026-09-07T21:17:19.218222,0128.png,N0.90,-0.00507,0.02234,-0.90809,-0.000115,-0.000459,0.000429,-0.00926,0.00226,-0.90832,0.90837,37.9149,362.8307,39.0248,0.7587,0.8402,-0.505,0.127,0.0252,1.952
9DTact_soft_3mm_r1,129,2026-09-07T21:17:20.654443,0129.png,N1.00,-0.00516,0.02706,-0.99938,-0.000261,-0.000528,0.000242,-0.01106,0.00485,-0.99969,0.99976,37.9155,362.8362,38.9521,0.8313,0.9128,-0.528,0.261,0.0276,1.952
9DTact_soft_3mm_r1,130,2026-09-07T21:17:21.673935,0130.png,N1.10,-0.00953,0.02482,-1.10308,-0.000155,-0.000565,0.000351,-0.013,-0.00094,-1.10332,1.1034,37.918,362.8254,38.8953,0.8882,0.9698,-0.512,0.14,0.0241,1.952
9DTact_soft_3mm_r1,131,2026-09-07T21:17:23.132574,0131.png,N1.20,-0.00232,0.035,-1.21401,-0.000311,-0.000645,0.000199,-0.01108,0.00971,-1.21443,1.21452,37.917,362.8368,38.8204,0.9629,1.0445,-0.531,0.256,0.0289,1.952
9DTact_soft_3mm_r1,132,2026-09-07T21:17:24.157419,0132.png,N1.30,-0.00504,0.02678,-1.31745,8e-05,-0.000732,6.4e-05,-0.00861,-0.00043,-1.3177,1.31773,37.9193,362.8254,38.7547,1.0289,1.1104,-0.556,-0.061,0.0207,1.952
9DTact_soft_3mm_r1,133,2026-09-07T21:17:25.616683,0133.png,N1.40,0.00421,0.04418,-1.41789,-0.000481,-0.000771,-6.6e-05,-0.0086,0.01765,-1.41845,1.41859,37.9197,362.8378,38.6952,1.0881,1.1697,-0.544,0.34,0.0313,1.952
9DTact_soft_3mm_r1,134,2026-09-07T21:17:26.638029,0134.png,N1.50,0.00041,0.03207,-1.53653,-0.000108,-0.00097,8e-05,-0.00502,0.00337,-1.53686,1.53687,37.9211,362.8286,38.6407,1.1427,1.2243,-0.631,0.07,0.0209,1.952
9DTact_soft_3mm_r1,135,2026-09-07T21:17:27.677351,0135.png,N1.60,-0.00011,0.03848,-1.6033,-3.9e-05,-0.000913,4.6e-05,-0.0082,0.00759,-1.60372,1.60376,37.9195,362.8283,38.6129,1.1706,1.2521,-0.569,0.025,0.024,1.952
9DTact_soft_3mm_r1,136,2026-09-07T21:17:28.718265,0136.png,N1.70,-0.00461,0.03734,-1.75134,-4.3e-05,-0.001207,0.000345,-0.01051,0.00198,-1.75171,1.75174,37.9159,362.8238,38.5538,1.2297,1.3113,-0.689,0.025,0.0215,1.952
9DTact_soft_3mm_r1,137,2026-09-07T21:17:29.750029,0137.png,N1.80,-0.00147,0.04726,-1.81196,-0.000347,-0.00123,0.000306,-0.01232,0.01117,-1.8125,1.81258,37.9137,362.8315,38.5285,1.2548,1.3364,-0.679,0.191,0.0261,1.952
9DTact_soft_3mm_r1,138,2026-09-07T21:17:30.790205,0138.png,N1.90,-0.00423,0.0371,-1.95412,4.1e-05,-0.001348,0.000421,-0.00866,-0.00128,-1.95445,1.95447,37.9148,362.8209,38.4701,1.3134,1.395,-0.69,-0.021,0.0191,1.952
